log,n_traces,n_unique_traces,ratio_unique_traces_per_trace,n_events,trace_len_min,trace_len_max,trace_len_mean,trace_len_median,trace_len_mode,trace_len_std,trace_len_variance,trace_len_q1,trace_len_q3,trace_len_iqr,trace_len_geometric_mean,trace_len_geometric_std,trace_len_harmonic_mean,trace_len_skewness,trace_len_kurtosis,trace_len_coefficient_variation,trace_len_entropy,trace_len_hist1,trace_len_hist2,trace_len_hist3,trace_len_hist4,trace_len_hist5,trace_len_hist6,trace_len_hist7,trace_len_hist8,trace_len_hist9,trace_len_hist10,trace_len_skewness_hist,trace_len_kurtosis_hist,ratio_most_common_variant,ratio_top_1_variants,ratio_top_5_variants,ratio_top_10_variants,ratio_top_20_variants,ratio_top_50_variants,ratio_top_75_variants,mean_variant_occurrence,std_variant_occurrence,skewness_variant_occurrence,kurtosis_variant_occurrence,n_unique_activities,activities_min,activities_max,activities_mean,activities_median,activities_std,activities_variance,activities_q1,activities_q3,activities_iqr,activities_skewness,activities_kurtosis,n_unique_start_activities,start_activities_min,start_activities_max,start_activities_mean,start_activities_median,start_activities_std,start_activities_variance,start_activities_q1,start_activities_q3,start_activities_iqr,start_activities_skewness,start_activities_kurtosis,n_unique_end_activities,end_activities_min,end_activities_max,end_activities_mean,end_activities_median,end_activities_std,end_activities_variance,end_activities_q1,end_activities_q3,end_activities_iqr,end_activities_skewness,end_activities_kurtosis,entropy_trace,entropy_prefix,entropy_global_block,entropy_lempel_ziv,entropy_k_block_diff_1,entropy_k_block_diff_3,entropy_k_block_diff_5,entropy_k_block_ratio_1,entropy_k_block_ratio_3,entropy_k_block_ratio_5,entropy_knn_3,entropy_knn_5,entropy_knn_7
pdc_2020_1000101,1000,988,0.988,14446,11,17,14.446,15.0,15,1.158915009826,1.343084,14.0,15.0,1.0,14.3984244961278,1.08528146488214,14.3496490319927,-0.277389863647396,-0.021005775946758,0.080223938102312,6.90450266494474,0.015,0.068333333333333,0.0,0.253333333333333,0.0,0.473333333333334,0.578333333333334,0.0,0.235000000000001,0.043333333333333,0.966965904115473,-0.535202656173978,0.002,0.018,0.061,0.11,0.209,0.506,0.753,1.01214574898785,0.109536431242661,8.9076163150026,77.3456284153006,20,253,1007,722.3,822.0,289.695029298053,83923.21,500.5,998.25,497.75,-0.241995513158828,-1.66387599749271,14,1,969,71.4285714285714,2.0,248.949712158246,61975.9591836734,1.0,3.0,2.0,3.32781931545047,9.07536321870589,3,9,971,333.333333333333,20.0,450.920786342297,203329.555555556,14.5,495.5,481.0,0.706791198494818,-1.5,9.942,11.509,13.365,2.358,4.197,4.197,4.197,4.197,4.197,4.197,5.137,4.677,4.378
pdc_2020_1000110,1000,990,0.99,14450,11,17,14.45,14.0,15,1.14956513517069,1.3215,14.0,15.0,1.0,14.4035178358912,1.08408000606816,14.3562225061227,-0.171905304898695,-0.299849301025603,0.07955468063465,6.90456700176063,0.01,0.056666666666667,0.0,0.28,0.0,0.496666666666667,0.508333333333334,0.0,0.280000000000001,0.035,0.749001307870817,-1.06801850282252,0.003,0.019,0.059,0.109,0.208,0.505,0.752,1.01010101010101,0.109632028696688,11.9879490571159,160.344176339858,18,301,1450,802.777777777778,993.5,310.626348520311,96488.7283950617,503.5,1001.0,497.5,-0.125237446096285,-0.805071092305389,12,1,958,83.3333333333333,2.5,263.752198516377,69565.2222222222,1.0,5.25,4.25,3.01387415212564,7.08639421340113,3,4,985,333.333333333333,11.0,460.80678042851,212342.888888889,7.5,498.0,490.5,0.706984404789041,-1.5,9.945,11.538,13.331,2.373,2.5,4.054,4.054,4.054,4.054,4.054,5.149,4.682,4.381
pdc_2020_1000111,1000,990,0.99,14450,11,17,14.45,14.0,15,1.14956513517069,1.3215,14.0,15.0,1.0,14.4035178358912,1.08408000606816,14.3562225061227,-0.171905304898695,-0.299849301025603,0.07955468063465,6.90456700176063,0.01,0.056666666666667,0.0,0.28,0.0,0.496666666666667,0.508333333333334,0.0,0.280000000000001,0.035,0.749001307870817,-1.06801850282252,0.003,0.019,0.059,0.109,0.208,0.505,0.752,1.01010101010101,0.109632028696688,11.9879490571159,160.344176339858,18,301,1450,802.777777777778,993.5,310.626348520311,96488.7283950617,503.5,1001.0,497.5,-0.125237446096285,-0.805071092305389,12,1,958,83.3333333333333,2.5,263.752198516377,69565.2222222222,1.0,5.25,4.25,3.01387415212564,7.08639421340113,3,4,985,333.333333333333,11.0,460.80678042851,212342.888888889,7.5,498.0,490.5,0.706984404789041,-1.5,9.945,11.538,13.331,2.373,2.5,4.054,4.054,4.054,4.054,4.054,5.149,4.682,4.381
pdc_2020_1001000,1000,924,0.924,11997,11,13,11.997,12.0,12,0.644197950943652,0.414991,12.0,12.0,0.0,11.9796583004187,1.05534925588646,11.9622728318381,0.002749143522333,-0.590335841178206,0.053696586725319,6.90631201479782,1.045,0.0,0.0,0.0,0.0,2.92500000000001,0.0,0.0,0.0,1.03,1.84163125368355,2.22205787940458,0.004,0.031,0.11,0.168,0.26,0.538,0.769,1.08225108225108,0.350863063514323,5.09687872031764,29.593982456475,16,492,1010,749.8125,749.0,250.371029361925,62685.65234375,497.75,999.0,501.25,2.86959520493428e-05,-1.99813355147476,15,1,500,66.6666666666667,4.0,162.294245807491,26339.4222222222,2.0,5.0,3.0,2.16580983869273,2.70888964791955,6,4,504,166.666666666667,6.0,228.089650990326,52024.8888888889,6.0,357.0,351.0,0.711659490840397,-1.48704107476043,9.798,10.963,12.315,2.19,3.918,3.918,3.918,3.918,3.918,3.918,5.051,4.593,4.321
pdc_2020_1001001,1000,924,0.924,11997,11,13,11.997,12.0,12,0.644197950943652,0.414991,12.0,12.0,0.0,11.9796583004187,1.05534925588646,11.9622728318381,0.002749143522333,-0.590335841178206,0.053696586725319,6.90631201479782,1.045,0.0,0.0,0.0,0.0,2.92500000000001,0.0,0.0,0.0,1.03,1.84163125368355,2.22205787940458,0.004,0.031,0.11,0.168,0.26,0.538,0.769,1.08225108225108,0.350863063514323,5.09687872031764,29.593982456475,16,492,1010,749.8125,749.0,250.371029361925,62685.65234375,497.75,999.0,501.25,2.86959520493428e-05,-1.99813355147476,15,1,500,66.6666666666667,4.0,162.294245807491,26339.4222222222,2.0,5.0,3.0,2.16580983869273,2.70888964791955,6,4,504,166.666666666667,6.0,228.089650990326,52024.8888888889,6.0,357.0,351.0,0.711659490840397,-1.48704107476043,9.798,10.963,12.315,2.19,3.918,3.918,3.918,3.918,3.918,3.918,5.051,4.593,4.321
pdc_2020_1001010,1000,922,0.922,12005,11,13,12.005,12.0,12,0.630059520997818,0.396975,12.0,12.0,0.0,11.9884178452576,1.05407571680867,11.9717867682455,-0.003817200139017,-0.481047733612022,0.052483092128098,6.90637635146533,0.980000000000003,0.0,0.0,0.0,0.0,3.01500000000001,0.0,0.0,0.0,1.005,1.92816820577743,2.53513591227227,0.007,0.03,0.104,0.17,0.262,0.539,0.769,1.08459869848156,0.353785388943603,7.35178178709733,91.1164142348352,14,467,1476,857.5,996.5,292.41085332603,85504.1071428571,529.75,999.5,469.75,0.085423976418637,-0.706035086584694,13,1,491,76.9230769230769,3.0,171.743754354455,29495.9171597633,2.0,8.0,6.0,1.920465321393,1.69567235542838,6,1,512,166.666666666667,4.5,231.016353437491,53368.5555555556,4.0,356.75,352.75,0.714182315308195,-1.47974558211067,9.797,10.94,12.233,2.154,3.721,3.721,3.721,3.721,3.721,3.721,5.039,4.589,4.32
pdc_2020_1001011,1000,922,0.922,12005,11,13,12.005,12.0,12,0.630059520997818,0.396975,12.0,12.0,0.0,11.9884178452576,1.05407571680867,11.9717867682455,-0.003817200139017,-0.481047733612022,0.052483092128098,6.90637635146533,0.980000000000003,0.0,0.0,0.0,0.0,3.01500000000001,0.0,0.0,0.0,1.005,1.92816820577743,2.53513591227227,0.007,0.03,0.104,0.17,0.262,0.539,0.769,1.08459869848156,0.353785388943603,7.35178178709733,91.1164142348352,14,467,1476,857.5,996.5,292.41085332603,85504.1071428571,529.75,999.5,469.75,0.085423976418637,-0.706035086584694,13,1,491,76.9230769230769,3.0,171.743754354455,29495.9171597633,2.0,8.0,6.0,1.920465321393,1.69567235542838,6,1,512,166.666666666667,4.5,231.016353437491,53368.5555555556,4.0,356.75,352.75,0.714182315308195,-1.47974558211067,9.797,10.94,12.233,2.154,3.721,3.721,3.721,3.721,3.721,3.721,5.039,4.589,4.32
pdc_2020_1001100,1000,968,0.968,10437,7,13,10.437,10.0,11,1.15932350963827,1.344031,10.0,11.0,1.0,10.3709530351011,1.12040968690539,10.303095005595,-0.153050433238523,-0.327652037529088,0.111078232215989,6.90151557275367,0.005,0.08,0.0,0.261666666666667,0.0,0.496666666666667,0.523333333333334,0.0,0.258333333333334,0.041666666666667,0.819961193951615,-0.887940186101953,0.003,0.019,0.08,0.128,0.225,0.516,0.758,1.03305785123967,0.184475324673965,5.7097189678472,33.746212345316,16,262,1015,652.3125,518.0,285.253115397098,81369.33984375,441.0,998.5,557.5,0.244994125260666,-1.62984560627969,14,1,425,71.4285714285714,6.5,125.812056136873,15828.6734693878,3.25,88.25,85.0,1.85596466839166,2.15448995886267,8,2,511,125.0,42.0,168.712773671705,28464.0,4.0,166.75,162.75,1.3733766356262,0.606987704047573,9.901,11.175,11.833,2.439,3.861,3.861,3.861,3.861,3.861,3.861,5.225,4.762,4.468
pdc_2020_1001101,1000,968,0.968,10437,7,13,10.437,10.0,11,1.15932350963827,1.344031,10.0,11.0,1.0,10.3709530351011,1.12040968690539,10.303095005595,-0.153050433238523,-0.327652037529088,0.111078232215989,6.90151557275367,0.005,0.08,0.0,0.261666666666667,0.0,0.496666666666667,0.523333333333334,0.0,0.258333333333334,0.041666666666667,0.819961193951615,-0.887940186101953,0.003,0.019,0.08,0.128,0.225,0.516,0.758,1.03305785123967,0.184475324673965,5.7097189678472,33.746212345316,16,262,1015,652.3125,518.0,285.253115397098,81369.33984375,441.0,998.5,557.5,0.244994125260666,-1.62984560627969,14,1,425,71.4285714285714,6.5,125.812056136873,15828.6734693878,3.25,88.25,85.0,1.85596466839166,2.15448995886267,8,2,511,125.0,42.0,168.712773671705,28464.0,4.0,166.75,162.75,1.3733766356262,0.606987704047573,9.901,11.175,11.833,2.439,3.861,3.861,3.861,3.861,3.861,3.861,5.225,4.762,4.468
pdc_2020_1001110,1000,959,0.959,10390,7,13,10.39,10.0,11,1.18907527095639,1.4139,10.0,11.0,1.0,10.319561736603,1.12523174595315,10.2464781854168,-0.248378344614366,-0.260801267978216,0.114444203171933,6.90110257246085,0.013333333333333,0.088333333333333,0.0,0.278333333333333,0.0,0.461666666666667,0.541666666666667,0.0,0.246666666666668,0.036666666666667,0.823542455025751,-0.830554995334825,0.003,0.02,0.088,0.136,0.232,0.52,0.76,1.04275286757039,0.212358355981526,5.15884264715879,27.9803820396012,14,291,1437,742.142857142857,749.5,331.883554695847,110146.693877551,489.75,998.75,509.0,0.29382453658713,-0.86583645740343,11,2,402,90.9090909090909,5.0,136.89707782621,18740.8099173554,3.0,124.5,121.5,1.34780547997935,0.281016392439826,8,2,480,125.0,37.0,162.432293587205,26384.25,4.5,190.5,186.0,1.18980316935865,0.093383922991004,9.882,11.027,11.649,2.36,2.561,3.66,3.66,3.66,3.66,3.66,5.18,4.732,4.437
pdc_2020_1001111,1000,959,0.959,10390,7,13,10.39,10.0,11,1.18907527095639,1.4139,10.0,11.0,1.0,10.319561736603,1.12523174595315,10.2464781854168,-0.248378344614366,-0.260801267978216,0.114444203171933,6.90110257246085,0.013333333333333,0.088333333333333,0.0,0.278333333333333,0.0,0.461666666666667,0.541666666666667,0.0,0.246666666666668,0.036666666666667,0.823542455025751,-0.830554995334825,0.003,0.02,0.088,0.136,0.232,0.52,0.76,1.04275286757039,0.212358355981526,5.15884264715879,27.9803820396012,14,291,1437,742.142857142857,749.5,331.883554695847,110146.693877551,489.75,998.75,509.0,0.29382453658713,-0.86583645740343,11,2,402,90.9090909090909,5.0,136.89707782621,18740.8099173554,3.0,124.5,121.5,1.34780547997935,0.281016392439826,8,2,480,125.0,37.0,162.432293587205,26384.25,4.5,190.5,186.0,1.18980316935865,0.093383922991004,9.882,11.027,11.649,2.36,2.561,3.66,3.66,3.66,3.66,3.66,5.18,4.732,4.437
pdc_2020_1010000,1000,542,0.542,11269,8,17,11.269,9.0,9,3.33955670710949,11.152639,9.0,16.0,7.0,10.823026150701,1.32026432706276,10.4397310234007,0.706334992001137,-1.33271674655625,0.296348984569127,6.86600320922237,0.162222222222222,0.425555555555555,0.163333333333334,0.0,0.0,0.0,0.0,0.073333333333334,0.213333333333333,0.073333333333334,1.2447858781257,0.774234063248596,0.089,0.341,0.444,0.501,0.566,0.729,0.864,1.8450184501845,7.07927977420237,11.2981548701757,127.722241553733,20,319,1000,563.45,659.5,212.534814795129,45171.0475,335.5,668.0,332.5,0.352508522453372,-0.725684097960408,17,1,943,58.8235294117647,2.0,221.085087504687,48878.615916955,1.0,3.0,2.0,3.74765155669868,12.0514638361759,3,18,962,333.333333333333,20.0,444.535212953435,197611.555555556,19.0,491.0,472.0,0.707096046402564,-1.5,7.497,9.37,11.79,1.609,4.219,4.219,4.219,4.219,4.219,4.219,4.452,4.028,3.757
pdc_2020_1010001,1000,542,0.542,11269,8,17,11.269,9.0,9,3.33955670710949,11.152639,9.0,16.0,7.0,10.823026150701,1.32026432706276,10.4397310234007,0.706334992001137,-1.33271674655625,0.296348984569127,6.86600320922237,0.162222222222222,0.425555555555555,0.163333333333334,0.0,0.0,0.0,0.0,0.073333333333334,0.213333333333333,0.073333333333334,1.2447858781257,0.774234063248596,0.089,0.341,0.444,0.501,0.566,0.729,0.864,1.8450184501845,7.07927977420237,11.2981548701757,127.722241553733,20,319,1000,563.45,659.5,212.534814795129,45171.0475,335.5,668.0,332.5,0.352508522453372,-0.725684097960408,17,1,943,58.8235294117647,2.0,221.085087504687,48878.615916955,1.0,3.0,2.0,3.74765155669868,12.0514638361759,3,18,962,333.333333333333,20.0,444.535212953435,197611.555555556,19.0,491.0,472.0,0.707096046402564,-1.5,7.497,9.37,11.79,1.609,4.219,4.219,4.219,4.219,4.219,4.219,4.452,4.028,3.757
pdc_2020_1010010,1000,546,0.546,11261,8,17,11.261,9.0,9,3.30376739495988,10.914879,9.0,15.0,6.0,10.8241783667521,1.31650436964219,10.4485001621908,0.708006473588279,-1.33792228681106,0.293381351119783,6.86683224240642,0.143333333333333,0.455555555555555,0.151111111111111,0.0,0.0,0.0,0.0,0.084444444444445,0.215555555555555,0.061111111111111,1.45198087252012,1.33888550323648,0.095,0.363,0.449,0.503,0.563,0.727,0.863,1.83150183150183,7.51463750725085,11.4651318739242,131.068570222845,18,330,1012,625.611111111111,656.0,213.103818957617,45413.237654321,438.75,664.75,226.0,0.173040512262595,-0.649260813154689,16,1,951,62.5,2.0,229.437900094993,52641.75,1.0,3.25,2.25,3.61326995816586,11.0598460281636,3,12,972,333.333333333333,16.0,451.608483337307,203950.222222222,14.0,494.0,480.0,0.707065176744767,-1.5,7.405,9.267,11.697,1.579,1.455,4.084,4.084,4.084,4.084,4.084,4.442,4.026,3.746
pdc_2020_1010011,1000,546,0.546,11261,8,17,11.261,9.0,9,3.30376739495988,10.914879,9.0,15.0,6.0,10.8241783667521,1.31650436964219,10.4485001621908,0.708006473588279,-1.33792228681106,0.293381351119783,6.86683224240642,0.143333333333333,0.455555555555555,0.151111111111111,0.0,0.0,0.0,0.0,0.084444444444445,0.215555555555555,0.061111111111111,1.45198087252012,1.33888550323648,0.095,0.363,0.449,0.503,0.563,0.727,0.863,1.83150183150183,7.51463750725085,11.4651318739242,131.068570222845,18,330,1012,625.611111111111,656.0,213.103818957617,45413.237654321,438.75,664.75,226.0,0.173040512262595,-0.649260813154689,16,1,951,62.5,2.0,229.437900094993,52641.75,1.0,3.25,2.25,3.61326995816586,11.0598460281636,3,12,972,333.333333333333,16.0,451.608483337307,203950.222222222,14.0,494.0,480.0,0.707065176744767,-1.5,7.405,9.267,11.697,1.579,1.455,4.084,4.084,4.084,4.084,4.084,4.442,4.026,3.746
pdc_2020_1010100,1000,600,0.6,10267,6,17,10.267,9.0,8,3.12117141470955,9.741711,8.0,14.0,6.0,9.83292714454586,1.33526274399022,9.45103977231345,0.673852483871704,-1.11484509866486,0.304000332590781,6.86356154841395,0.136363636363636,0.240909090909091,0.188181818181818,0.045454545454546,0.001818181818182,0.014545454545455,0.035454545454546,0.091818181818182,0.098181818181818,0.056363636363636,0.734990175765521,-0.574256709420832,0.052,0.216,0.396,0.456,0.52,0.7,0.85,1.66666666666667,4.09457635849615,8.39937858174828,78.6890264032234,20,149,993,513.35,536.5,241.486288430627,58315.6275,335.0,672.25,337.25,0.346153804564083,-0.793634444129489,17,1,937,58.8235294117647,3.0,219.577732529593,48214.3806228374,1.0,7.0,6.0,3.74805829188887,12.0533840059201,3,20,955,333.333333333333,25.0,439.589454933679,193238.888888889,22.5,490.0,467.5,0.707038171119976,-1.5,8.139,9.711,11.679,1.781,4.159,4.159,4.159,4.159,4.159,4.159,4.607,4.18,3.902
pdc_2020_1010101,1000,600,0.6,10267,6,17,10.267,9.0,8,3.12117141470955,9.741711,8.0,14.0,6.0,9.83292714454586,1.33526274399022,9.45103977231345,0.673852483871704,-1.11484509866486,0.304000332590781,6.86356154841395,0.136363636363636,0.240909090909091,0.188181818181818,0.045454545454546,0.001818181818182,0.014545454545455,0.035454545454546,0.091818181818182,0.098181818181818,0.056363636363636,0.734990175765521,-0.574256709420832,0.052,0.216,0.396,0.456,0.52,0.7,0.85,1.66666666666667,4.09457635849615,8.39937858174828,78.6890264032234,20,149,993,513.35,536.5,241.486288430627,58315.6275,335.0,672.25,337.25,0.346153804564083,-0.793634444129489,17,1,937,58.8235294117647,3.0,219.577732529593,48214.3806228374,1.0,7.0,6.0,3.74805829188887,12.0533840059201,3,20,955,333.333333333333,25.0,439.589454933679,193238.888888889,22.5,490.0,467.5,0.707038171119976,-1.5,8.139,9.711,11.679,1.781,4.159,4.159,4.159,4.159,4.159,4.159,4.607,4.18,3.902
pdc_2020_1010110,1000,595,0.595,10339,6,17,10.339,9.0,8,3.17900597671662,10.106079,8.0,14.0,6.0,9.88595801921563,1.34376631736005,9.48312410193238,0.600989442841539,-1.2078483500236,0.30747712319534,6.86224220667044,0.143636363636364,0.232727272727273,0.181818181818182,0.036363636363636,0.0,0.011818181818182,0.046363636363636,0.101818181818182,0.099090909090909,0.055454545454546,0.588223389207921,-0.779125958833645,0.047,0.185,0.406,0.464,0.524,0.702,0.851,1.68067226890756,4.14836765124588,7.51098863567553,59.3731696381502,18,218,1000,574.388888888889,656.5,248.837773769018,61920.237654321,341.5,678.0,336.5,0.227863768603138,-0.972260063334279,14,1,929,71.4285714285714,3.5,237.90415665789,56598.387755102,2.0,8.5,6.5,3.32544800809557,9.06562637327875,3,13,970,333.333333333333,17.0,450.194279049489,202674.888888889,15.0,493.5,478.5,0.707064914949925,-1.5,8.08,9.704,11.658,1.766,2.123,4.03,2.123,4.03,4.03,4.03,4.63,4.183,3.898
pdc_2020_1010111,1000,595,0.595,10339,6,17,10.339,9.0,8,3.17900597671662,10.106079,8.0,14.0,6.0,9.88595801921563,1.34376631736005,9.48312410193238,0.600989442841539,-1.2078483500236,0.30747712319534,6.86224220667044,0.143636363636364,0.232727272727273,0.181818181818182,0.036363636363636,0.0,0.011818181818182,0.046363636363636,0.101818181818182,0.099090909090909,0.055454545454546,0.588223389207921,-0.779125958833645,0.047,0.185,0.406,0.464,0.524,0.702,0.851,1.68067226890756,4.14836765124588,7.51098863567553,59.3731696381502,18,218,1000,574.388888888889,656.5,248.837773769018,61920.237654321,341.5,678.0,336.5,0.227863768603138,-0.972260063334279,14,1,929,71.4285714285714,3.5,237.90415665789,56598.387755102,2.0,8.5,6.5,3.32544800809557,9.06562637327875,3,13,970,333.333333333333,17.0,450.194279049489,202674.888888889,15.0,493.5,478.5,0.707064914949925,-1.5,8.08,9.704,11.658,1.766,2.123,4.03,2.123,4.03,4.03,4.03,4.63,4.183,3.898
pdc_2020_1011000,1000,503,0.503,8011,5,13,8.011,6.0,6,2.85217092755676,8.134879,6.0,12.0,6.0,7.55503018806789,1.39806090719592,7.17116432557086,0.674187724402612,-1.32736349742092,0.356031822189085,6.8475819769611,0.14625,0.49,0.20375,0.0,0.0,0.0,0.0,0.08125,0.25125,0.0775,1.29975408755695,0.843771738275188,0.085,0.336,0.433,0.501,0.597,0.748,0.874,1.98807157057654,7.22513951510767,10.820261360805,116.998252339634,16,324,684,500.6875,498.0,168.739339941076,28472.96484375,330.75,665.25,334.5,0.006182914995359,-1.98603337773633,15,1,468,66.6666666666667,6.0,154.176378072504,23770.3555555555,2.5,12.5,10.0,2.15547248440934,2.65650900061644,6,7,490,166.666666666667,10.0,223.373130782455,49895.5555555556,8.25,359.0,350.75,0.708209336892349,-1.49661936293419,7.441,9.097,10.754,1.666,3.916,3.916,3.916,3.916,3.916,3.916,4.522,4.089,3.855
pdc_2020_1011001,1000,503,0.503,8011,5,13,8.011,6.0,6,2.85217092755676,8.134879,6.0,12.0,6.0,7.55503018806789,1.39806090719592,7.17116432557086,0.674187724402612,-1.32736349742092,0.356031822189085,6.8475819769611,0.14625,0.49,0.20375,0.0,0.0,0.0,0.0,0.08125,0.25125,0.0775,1.29975408755695,0.843771738275188,0.085,0.336,0.433,0.501,0.597,0.748,0.874,1.98807157057654,7.22513951510767,10.820261360805,116.998252339634,16,324,684,500.6875,498.0,168.739339941076,28472.96484375,330.75,665.25,334.5,0.006182914995359,-1.98603337773633,15,1,468,66.6666666666667,6.0,154.176378072504,23770.3555555555,2.5,12.5,10.0,2.15547248440934,2.65650900061644,6,7,490,166.666666666667,10.0,223.373130782455,49895.5555555556,8.25,359.0,350.75,0.708209336892349,-1.49661936293419,7.441,9.097,10.754,1.666,3.916,3.916,3.916,3.916,3.916,3.916,4.522,4.089,3.855
pdc_2020_1011010,1000,517,0.517,8062,5,13,8.062,6.0,6,2.899682051536,8.408156,6.0,12.0,6.0,7.59019654169421,1.4056246294848,7.19182560289915,0.628434347572423,-1.41427353957276,0.359672792301662,6.84608649142664,0.1425,0.52,0.16125,0.0,0.0,0.0,0.0,0.08,0.265,0.08125,1.48368485285855,1.33028116641143,0.1,0.37,0.457,0.513,0.586,0.741,0.87,1.93423597678917,7.8291430993215,11.1297345262836,124.16084747464,14,325,980,575.857142857143,667.5,191.964229235872,36850.2653061225,347.0,676.75,329.75,0.078303175874462,-0.740277215371736,13,3,473,76.9230769230769,5.0,161.591346654484,26111.7633136095,4.0,13.0,9.0,1.91558505894326,1.70322521149644,6,7,507,166.666666666667,10.0,223.77791570116,50076.5555555556,8.5,346.0,337.5,0.719719316700554,-1.4641607899766,7.299,9.083,10.674,1.666,3.725,3.725,3.725,3.725,3.725,3.725,4.557,4.151,3.898
pdc_2020_1011011,1000,517,0.517,8062,5,13,8.062,6.0,6,2.899682051536,8.408156,6.0,12.0,6.0,7.59019654169421,1.4056246294848,7.19182560289915,0.628434347572423,-1.41427353957276,0.359672792301662,6.84608649142664,0.1425,0.52,0.16125,0.0,0.0,0.0,0.0,0.08,0.265,0.08125,1.48368485285855,1.33028116641143,0.1,0.37,0.457,0.513,0.586,0.741,0.87,1.93423597678917,7.8291430993215,11.1297345262836,124.16084747464,14,325,980,575.857142857143,667.5,191.964229235872,36850.2653061225,347.0,676.75,329.75,0.078303175874462,-0.740277215371736,13,3,473,76.9230769230769,5.0,161.591346654484,26111.7633136095,4.0,13.0,9.0,1.91558505894326,1.70322521149644,6,7,507,166.666666666667,10.0,223.77791570116,50076.5555555556,8.5,346.0,337.5,0.719719316700554,-1.4641607899766,7.299,9.083,10.674,1.666,3.725,3.725,3.725,3.725,3.725,3.725,4.557,4.151,3.898
pdc_2020_1011100,1000,542,0.542,6879,3,13,6.879,6.0,5,2.62037382829244,6.866359,5.0,10.0,5.0,6.42389070206866,1.44154627794352,6.02772169883799,0.700475793750244,-0.912787253375673,0.380923655806432,6.83863242614451,0.018,0.119,0.29,0.208,0.043,0.016,0.053,0.102,0.095,0.056,1.14459873717358,0.232319684087082,0.055,0.204,0.427,0.492,0.566,0.729,0.864,1.8450184501845,4.67682153668562,7.62709629143244,63.3135185078068,16,152,675,429.9375,348.5,189.462551956185,35896.05859375,296.0,654.25,358.25,0.213178939503066,-1.5841045561348,15,2,453,66.6666666666667,7.0,121.116839823738,14669.2888888889,5.5,64.0,58.5,2.26773621099531,4.20045270086824,8,6,485,125.0,51.5,159.344752031562,25390.75,8.0,163.5,155.5,1.31513178017076,0.46296641510384,7.87,9.216,10.256,1.803,3.857,3.857,3.857,3.857,3.857,3.857,4.697,4.272,4.004
pdc_2020_1011101,1000,542,0.542,6879,3,13,6.879,6.0,5,2.62037382829244,6.866359,5.0,10.0,5.0,6.42389070206866,1.44154627794352,6.02772169883799,0.700475793750244,-0.912787253375673,0.380923655806432,6.83863242614451,0.018,0.119,0.29,0.208,0.043,0.016,0.053,0.102,0.095,0.056,1.14459873717358,0.232319684087082,0.055,0.204,0.427,0.492,0.566,0.729,0.864,1.8450184501845,4.67682153668562,7.62709629143244,63.3135185078068,16,152,675,429.9375,348.5,189.462551956185,35896.05859375,296.0,654.25,358.25,0.213178939503066,-1.5841045561348,15,2,453,66.6666666666667,7.0,121.116839823738,14669.2888888889,5.5,64.0,58.5,2.26773621099531,4.20045270086824,8,6,485,125.0,51.5,159.344752031562,25390.75,8.0,163.5,155.5,1.31513178017076,0.46296641510384,7.87,9.216,10.256,1.803,3.857,3.857,3.857,3.857,3.857,3.857,4.697,4.272,4.004
pdc_2020_1011110,1000,544,0.544,6849,3,13,6.849,6.0,5,2.62186937126929,6.874199,5.0,9.0,4.0,6.39185746206873,1.44409273919988,5.99363233945528,0.71587831285598,-0.843064893665689,0.38281053749004,6.83801334253798,0.019,0.134,0.267,0.216,0.047,0.018,0.053,0.094,0.103,0.049,0.947601788672742,-0.34719797610598,0.056,0.198,0.437,0.494,0.564,0.728,0.864,1.83823529411765,4.68134688423311,7.41996932235879,60.2840199897218,14,205,916,489.214285714286,479.5,212.958808415225,45351.4540816327,321.5,666.5,345.0,0.250394707184887,-1.05872067360164,14,2,431,71.4285714285714,9.0,122.375717879531,14975.8163265306,5.0,91.5,86.5,1.97316923608556,2.77585208638063,8,3,491,125.0,52.5,158.537850370188,25134.25,9.0,170.75,161.75,1.3820016782689,0.720382575241621,7.854,9.212,10.123,1.799,2.191,3.668,3.668,3.668,3.668,3.668,4.72,4.297,4.014
pdc_2020_1011111,1000,544,0.544,6849,3,13,6.849,6.0,5,2.62186937126929,6.874199,5.0,9.0,4.0,6.39185746206873,1.44409273919988,5.99363233945528,0.71587831285598,-0.843064893665689,0.38281053749004,6.83801334253798,0.019,0.134,0.267,0.216,0.047,0.018,0.053,0.094,0.103,0.049,0.947601788672742,-0.34719797610598,0.056,0.198,0.437,0.494,0.564,0.728,0.864,1.83823529411765,4.68134688423311,7.41996932235879,60.2840199897218,14,205,916,489.214285714286,479.5,212.958808415225,45351.4540816327,321.5,666.5,345.0,0.250394707184887,-1.05872067360164,14,2,431,71.4285714285714,9.0,122.375717879531,14975.8163265306,5.0,91.5,86.5,1.97316923608556,2.77585208638063,8,3,491,125.0,52.5,158.537850370188,25134.25,9.0,170.75,161.75,1.3820016782689,0.720382575241621,7.854,9.212,10.123,1.799,2.191,3.668,3.668,3.668,3.668,3.668,4.72,4.297,4.014
